Company Name,Website,Phone,Industry,Company Size,Headquarters,Type,Founded,Location,Specialties
Job Market Guinée,http://www.jobmarketguinee.com,,Human Resources,2-10 employees,"Conakry, Immeuble WAQF-BID, Kaloum, Conakry",Partnership,2019,"Conakry, Immeuble WAQF-BID, Kaloum, Conakry BP 2268, GN",
FODELF Guinée,http://fodelf.com/,,Events Services,2-10 employees,,Privately Held,,"Conakry, GN",
PEGED PNUD,http://meef-guinee.org,,Renewables & Environment,"501-1,000 employees",,Nonprofit,2019,"peged.pnud.guinee@gmail.com, Conakry, GN",
LE BAZAR GN,,2.25E+11,Retail,2-10 employees,"CONAKRY , CONAKRY",Sole Proprietorship,2018,"Nongo conteyah, Face nouvelle école professionnelle des métiers , CONAKRY , CONAKRY 40000, GN","VENTE, DISTRIBUTION, PROMOTION, NEGOCIATION COMMERCIAL, and TRANSIT"
CERCA GUINEE,https://cerca.gn.com/,,Professional Training & Coaching,2-10 employees,"Kindia, Floulayah",Partnership,,"Kindia, Kindia, Floulayah GN","Formation, Entrepreneuriat, Etude Agricole, Conseil Agricole, Coaching Agricole, Réalisation et de Conseils Agricoles, RQE, and Réalisation Enquête"
bativalguinéesarl,https://bativalguinee.com/,622650061,Construction,11-50 employees,,Sole Proprietorship,2015,"N'Zérékoré, GN","Construction des ponts, Etudes des ouvrages de genie civil, Rénovation assainissement environnement, and Installation des forages"
Ayedy Guinée,https://ayedyguinee.wordpress.com/,666334615,Online Media,2-10 employees,,Nonprofit,2018,"Conakry, GN",
Aid & Assistance for the Development of Dubreka,http://www.ADDubreka.org,+224 629 56 82 12,Non-profit Organization Management,11-50 employees,"Dubreka, Kindia",Nonprofit,2005,"Dubreka, Kindia GN","Clean Water Solutions, Transportation Solutions, Crisis Solutions, Sustainable Agriculture, Sustainable Education, and Sustainable Development"
PersPectro Guinée,http://www.perspectro-gn.com,,Professional Training & Coaching,2-10 employees,"Conakry, Conakry",Sole Proprietorship,2013,"Conakry, Conakry BP 3335, GN","Hygiène santé sécurité, Certification engins lourds, formation HSE, gestion de la santé, Gestion de la sécurité, Gestion de l'environnement, Prévention des risques sociaux au travail, service de vente d'équipements de protection individuel, and formation montage des échafaudages"
TEAM BUILDING GUINEE,http://www.foutatrekking.org,622912024,Human Resources,2-10 employees,"Conakry, Conakry",Sole Proprietorship,2020,"Conakry, Conakry 99330, GN",Teambuilding
Comparassure Guinée,http://www.comparassure.africa,2.25E+11,Insurance,2-10 employees,,Privately Held,,"Conakry, GN",
SAMEC,http://www.thesamec.com,2.25E+11,Renewables & Environment,11-50 employees,"Conakry, Conakry",Partnership,,"030 BP: 558 , Kipé, commune de Ratoma Conakry-République de Guinee, Conakry, Conakry GN",
FLIPO AFRIQUE ÉNERGIE,https://flipo-afrique-energie.com/,,Mechanical Or Industrial Engineering,51-200 employees,,Sole Proprietorship,2018,"CONAKRY, GN",
Groupe Notre Vision,http://www.groupenotrevision.com,2.25E+11,Construction,11-50 employees,,Partnership,2014,"2412, Conakry, GN",
AfriTrade Group,http://www.afri-trade.biz/,,International Trade & Development,51-200 employees,,Privately Held,2009,,
Jeune Espoir,http://jeuneespoir.org,,Education Management,2-10 employees,"Dalaba, Mamou",Nonprofit,2014,"Tangama 2, Dalaba, Mamou Dalaba B.P.34, GN","E-learning course design and delivery, Adequate education, Youth participatory action research, Evaluative thinking, and Leadership for intergrity"
AFRICAN LOGISTICS & SERVICES,,,Logistics & Supply Chain,2-10 employees,"Conakry, Ratoma",Privately Held,2018,"Lambanyi, Conakry, Ratoma 224, GN","Transport et logistque, Réhabilitation des mines, and Vente et location des engins lourds"
2MH Création,,629701286,Arts & Crafts,2-10 employees,,Sole Proprietorship,2019,"Conakry, GN",
Fondation Internationale TIerno et MAriam,http://www.fitima.org,,Civic & Social Organization,11-50 employees,"Ratoma, Conakry",Educational Institution,2003,,"Aide Humanitaire, Prise en charge, Education, and Droit des femmes"
Agricultural Development and Advisory Firm,,,Farming,2-10 employees,,Partnership,,"Conakry , GN",
SGL Distribution,http://www.sgldistribution.com,,Food Production,51-200 employees,"conakry, MATAM",Privately Held,2017,"Rond point Kenien, conakry, MATAM BP 1486, GN",
KF invest & consulting,http://www.kfinvestconsulting.fr,2.25E+11,Management Consulting,2-10 employees,,Partnership,2014,"Conakry, GN","Management, Corporate strategy and Training, Soft landing , and Technology"
GMD Technology,https://www.gmdtgroup.com,+221 338203187,Information Technology & Services,2-10 employees,"Dakar, Dakar",Privately Held,2017,,"Développement d'application, e-HELPDESK, e-NOTARY, GED-J, Transformation digitale, Marketing digitale, Consulting & Expertise en systèmes d'informations , Business Solutions, Modélisation de processus, Web & Multimédia, and Formation"
"Gaia Resources, Inc.",http://www.gaia-resources.com,,International Trade & Development,11-50 employees,,Privately Held,2005,,
CERD-Guinée,,+224 628 86 43 44,Research,2-10 employees,"Conakry, Conakry",Self-Employed,,"Conakry, Conakry 224, GN",
Indigo Guinée,,,Marketing & Advertising,,,,,,
ENVIRO AFRICA sarl,http://enviroafrica.net,2.25E+11,Environmental Services,51-200 employees,"Conakry, Conakry",Privately Held,2011,"Enviro Africa Sarl Matoto BP: 3490 Conakry, Guinée. , Conakry, Conakry GN","logistique environnementale, les études et recherches en environnement, l’amélioration continue de leur performance environnementale, la gestion de déchets et de l’assainissement, les Systèmes d’Information Géographique (SIG),, l’agriculture écologique, la planification et développement de projets/programmes, Appui et conseils en développement durable, système de management de la qualité, and l’éco logements"
HINAKÖ UNIVERSAL,,,Information Technology & Services,201-500 employees,,Public Company,2002,"Cité douane, Coléah Lanséboundji, Commune de matam, Conakry, GN","e-banking, M-banking, Mobile and Internet solutions, security, access control system and geolocation solutions, Integration of IT ,Telecom and renewable energies solutions, and Telecom value-Added Services, mobile application development"
GALACTIKA,http://www.galactika.pro,2.25E+11,Information Technology & Services,2-10 employees,"Conakry, Conakry",Sole Proprietorship,2012,"Hamdalaye CBG, Conakry, Conakry 6629, GN","FORMATION CONTINUE, FORMATION DEVELOPPEMENT PERSONNEL, FORMATION MANAGEMENT, FORMATION INFORMATIQUE, WEBDESIGN, SOLUTION IT, CONSULTATION, COACHING, SONDAGE, and ENQUÊTE"
Jatropha hub,,628875856,Professional Training & Coaching,2-10 employees,"Conakry, Ratoma",Educational Institution,2012,"Conakry, Ratoma GN",
Ets. Fawaz & Freres,,+224 628622234,Real Estate,51-200 employees,,Privately Held,1987,"Route du Niger, Kaloum, Immeuble Fawaz, Conakry, 10, GN","Expertise, Rent, Consultancy, and Construction"
DGS SARL GUINEE,http://dgsguinee.com,,,,,,,,
AMG Consulting,http://www.amg-skills.com/,,Management Consulting,2-10 employees,"CONAKRY, Guinée",Privately Held,,"1 Commune de Ratoma, CONAKRY, Guinée 001BP457, GN","Conseil en communication, Formation, Team Building, Soirée d'entreprises, Séminaire d'entreprise, Sondage d'opinions, and Coaching"
Cellou Président,,,Political Organization,51-200 employees,,Public Company,,"Conakry, GN","Politique, Vote, and Démocratie"
IFSMA-FIRE & SAFETY ACADEMY,,,Higher Education,51-200 employees,"BARODA, GUJARAT",Educational Institution,,"A-606,ASHWAMEGH COMPLEX.RAJMAHEL ROAD,, BARODA, GUJARAT 390001, GN",
GNC,http://www.gnc-btp.com,,Construction,51-200 employees,"Conakry, Conakry",Partnership,,"Conakry, Conakry GN",
Itelecom Guinée,http://itelecom-gn.net,,Telecommunications,2-10 employees,"Conakry, Conakry/Ratoma",Privately Held,2017,"Kipé, 12, Conakry, Conakry/Ratoma +224, GN","Télécommunications, Internet, Fibre Optique, and Satellite"
InterfaceGuineeLonny,https://www.interfacelonny.com,2.25E+11,Internet,2-10 employees,,Partnership,2020,"Conakry, GN",Documentation
Le Comptoir Conakry,,+224 623578787,Restaurants,11-50 employees,,Self-Employed,,"Conakry, GN",Evenementiel et Restauration d'entreprise
D&T Conseil International,https://det-conseil.fr.gd,+33 6 65 39 14 01,Management Consulting,2-10 employees,"Perpignan, Occitanie",Self-Employed,2019,,
Company AGRO Business Guinea - SARLU,http://www.sagrob.com,2.25E+11,Farming,2-10 employees,"Conakry, Conakry",Partnership,2020,"259 DI. Rue Dixinn, Conakry, Conakry GN","Aviculture, Elevage, Agriculture, Agro-industrie, Pêche, and Apiculture"
Intel Tech,http://www.intel-tech.net,621088800,Information Technology & Services,2-10 employees,,Partnership,2008,,
Emma & Camara Communications,http://www.emma-camara.com,,Public Relations & Communications,2-10 employees,,Sole Proprietorship,,"Conakry, GN",
solderenligne.com,https://www.solderenligne.com/,,Internet,0-1 employees,,Sole Proprietorship,2021,"Conakry, GN",Petites annonces
En Route Guinee,,,Supermarkets,11-50 employees,"Conakry, Conakry",Privately Held,2017,"Conakry, Conakry 00000, GN",
Major Corporation,http://www.majorcorp.com.gn,,Information Technology & Services,2-10 employees,,Privately Held,2015,"Commune de Ratoma, Conakry, GN",
ALBOU Confitures,http://N/A,,Food Production,2-10 employees,"Conakry, Conakry",Privately Held,2017,"Nongo - Commune de Ratoma, Conakry, Conakry 1073, GN",
West Africa Exploration SAU,,,Mining & Metals,2-10 employees,,,,,
PRONG,http://www.aprong.org/,2.25E+11,Philanthropy,2-10 employees,,Privately Held,2013,"4334, Conakry, République de Guinée, Conakry, GN",
Général de Courtage,https://gcourtage.africa,+224 627676543,Insurance,2-10 employees,"Conakry, T2, Kipé à coté de la Brioche Doré, Commune de Ratoma",Partnership,1998,"Conakry, T2, Kipé à coté de la Brioche Doré, Commune de Ratoma 224, GN","Assurance Auto, Assurance Vie, Cyber Securité, and Assurance Voyage"
SÔNÔYA CONSEIL,http://www.sonoyaconseil.com,00224 664 22 35 29,Legal Services,2-10 employees,"Conakry, Conakry",Privately Held,2019,"Conakry, Conakry GN",Droit des affaires et fiscalité
WELKEMA,,33749086886,Food Production,2-10 employees,,Privately Held,2009,,"HUILE DE PALME, AGROALimentaire, huile rouge, guinée, huiledepalme, exportationhuiledepalme, huiledepalmeguinée, and Huile de palme en Guinée"
GI-CARRE SARL,http://www.gicarregroup.com,+224 660651212,Construction,11-50 employees,"Conakry, Conakry",Partnership,2019,"Quartier Kountia, Conakry, Conakry 0000, GN",
Café au Light Group,https://www.cafeaulight.com,,Food & Beverages,2-10 employees,"N'Zérékoré, N'Zérékoré",Partnership,2017,,"coffee production, Coffee export, Renewable Energy, and Rural Development"
AFRIDIGICOM,,2.25E+11,Marketing & Advertising,2-10 employees,"conakry, conakry",Sole Proprietorship,2017,"conakry, conakry 10000, GN","informatique, développement d'application, Microsoft office 365, Relation client, Archivage, gestion docuentaire, informatique décisionnelle, and Création et automatisation de tableaux de bord et de rapport statistique"
SYBA Designs,http://www.sybadesigns.com,,Apparel & Fashion,0-1 employees,"Founex, Vaud",Self-Employed,2017,,
CESEP-Guinée,,621223698,Professional Training & Coaching,2-10 employees,"Conakry, Conakry",Sole Proprietorship,2018,"Conakry, Conakry 224, GN",
Global-Tech sarl,,2.25E+11,Information Technology & Services,11-50 employees,,Privately Held,2005,"Cite chemin de Fer, Conakry, 4771, GN","INTERNET, APPLICATION WEB, APPLICATION MOBILE, and WEB DESIGN"
Guinea Mineral Resources SARL,,,Mining & Metals,2-10 employees,"Conakry, Dixinn",Privately Held,,"Conakry, Dixinn GN",
Ecole Nationale des Arts et Métiers (ENAM) de GUINEE,https://enamguinee.com,,Professional Training & Coaching,201-500 employees,,Educational Institution,,"Route Niger, Rond -Point Moussoudougou, 4 Km Sud - Lanséboudji Matam , Conakry, GN",
TicTelecomEnergie,https://tic-guinee.net/,00224 654292900,Information Technology & Services,11-50 employees,"Conakry, Conakry",Partnership,2016,"532, Dixinn, Conakry, Conakry, Conakry 532, GN",
WINDFALL RESOURCES GUINEA,http://www.windfallresources.org,+224 660 54 92 05,Construction,201-500 employees,"conakry, kipé centre émetteur",Partnership,2015,"conakry, kipé centre émetteur 224, GN","civil engineering, residential and road construction, renovation, exploration and exploitation of mining concession, rental of earthmoving equipments, brand representation, marketing, and commercialization of gold and gems"
ACOREC-Agir Contre le Réchauffement Climatique,,758608126,Renewables & Environment,51-200 employees,"CONAKRY, GUINEE",Self-Employed,,"CONAKRY, GUINEE GN",
GLOBAL RH CONSULTING SARL,,621222374,Staffing & Recruiting,11-50 employees,"Boké, Boke",Partnership,2019,"Boké, Boke 224, GN",
GEPIL,http://www.gepilgn.com,+224 622 28 51 10,Logistics & Supply Chain,201-500 employees,,Sole Proprietorship,2015,"Conakry, GN","Logistique et Transport, Immobilier, Assainissement, Locations, and Mine"
DIASSIA INTERNATIONAL,http://www.diassia.com,616814276,International Trade & Development,2-10 employees,"Alicante, Comunidad Valenciana",Sole Proprietorship,2020,,exportación and Comercio internacional
Carelic,https://www.carelic.com/,,Hospital & Health Care,0-1 employees,"Conakry, Conakry",Nonprofit,,"Conakry, Conakry 224, GN",
Guinée Local Guides,https://www.localguidesconnect.com/,,Internet,51-200 employees,,Nonprofit,2016,"conakry, GN","Technologie, voyage, culture, Ville, Monument, Nature, google, localguides, tourisme, marketing, business, and google maps"
SANOLA GROUP HOLDING,,2.25E+11,Oil & Energy,2-10 employees,"Conakry , Guinée",Partnership,2016,"BP _ 2489Conakry Guinée , Résidence Privé, sis rue DI-024- DIXINN /Camayenne Corniche , Conakry , Guinée GN",Hydrocarbures
Mission économique belge en Guinée 2018,http://www.missioneconomique2018.com,,Investment Banking,,"Conakry, Conakry",Self-Employed,2018,"Conakry, Conakry, Conakry 000, GN",Investissement
Tera Music,https://www.facebook.com/teramusic224,2.25E+11,Music,0-1 employees,,Partnership,2018,"Conakry, 0, GN",
Neptune Guinée,,,Import & Export,2-10 employees,"Conakry, Conakry",Partnership,2016,"Conakry, Conakry GN","Achat, Logistique, Distribution, and Conseil en Gestion d'entreprise"
BAS-LOPY EDUCATION,http://lewebpedagogique.com/baslopy2909/,,Research,2-10 employees,"Dubréka , Basse Côte",Sole Proprietorship,2016,"Dka/Km5, Toumanyah, Dubréka , Basse Côte +224, GN",Secteur éducatif and Formation et recherche
GUI FOOD,,,Wholesale,2-10 employees,"Conakry, Conakry",Sole Proprietorship,2017,"Corniche Sud Coléah, Villa, Conakry, Conakry 224, GN",
CISTRA,http://www.cistragroup.com,626061306,Media Production,2-10 employees,"Conakry, Guinea",Privately Held,2019,"Conakry, Guinea GN",
Masoma Consulting Sarl,https://masomaconsulting.com/,2.25E+11,Market Research,11-50 employees,"Conakry, Guinée",Partnership,2020,"Conakry, Guinée 2008, GN","conseil, accompagnement, de recrutement et de formation"
AfricaWrites,http://www.africawrites.com,,Online Media,2-10 employees,,Nonprofit,2005,"Quartier Siatagbe, Kankan, NA, GN",Research and documentation and preservation of African culture
Bimou's Logistics,,622401704,Logistics & Supply Chain,11-50 employees,,Sole Proprietorship,2018,"Conakry , 00224, GN",
NAMUN Group,http://www.namungroup.com,+32 497 275035,Fine Art,2-10 employees,,Nonprofit,1996,,
Nimba High Tech Geo Services,https://www.nhtgs.net/,,Mining & Metals,2-10 employees,"Conakry, Ratoma",Partnership,2020,"Conakry, Ratoma 2282, GN","Mines, Géologie, Agro-industrie, Informatique, Developpement web, SIG, Télédétection, Prestation service, and Environnement"
GUINEE TALENT,http://www.guineetalent.com,754070884,Research,51-200 employees,,Self-Employed,2020,"Conakry , GN",
Ryama Social Entrepreneurs,http://www.ryama-se.com,+224 656075006,Online Media,2-10 employees,,Partnership,2018,"Conakry , GN",
Groupe MITCOM's,http://www.mitcoms.com,,Professional Training & Coaching,2-10 employees,"Conakry, Guinée",Privately Held,2016,"Kipé, Conakry, Guinée 99, GN",
Djénè Condé,https://www.prosmi.org/,,Public Policy,201-500 employees,,Government Agency,,"0000, Conakry, GN",
La Petite Damba,http://www.lapetitedamba.com,,Food & Beverages,11-50 employees,"Conakry, Ratoma",Privately Held,2017,"Conakry, Ratoma 357, GN",
Community Leadership Institute West Africa ( CLIWA),http://www.communityleadershipinstitute.org,2.25E+11,Professional Training & Coaching,2-10 employees,,Public Company,2019,"Lambanyi, Ratoma, Conakry, GN","Formation, Humanitaire, Diplomatie et Relations Internationales, and Gestion des projets de reponse humanitaire"
